,CAND_ID,CAND_NAME,CAND_ICI,PTY_CD,CAND_PTY_AFFILIATION,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,SPEC_ELECTION,PRIM_ELECTION,RUN_ELECTION,GEN_ELECTION,GEN_ELECTION_PRECENT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS,year,cand_type
1479,H6NY10119,"ROSENTHAL, PHILIP JEFFREY DR.",C,2,REP,74397.61,0.0,68903.04,0.0,0.0,5494.57,2934.37,25000.0,0.0,0.0,0.0,37514.92,44463.24,NY,10.0,,,,,,2000.0,0.0,12/31/2016,0.0,0.0,2016,H
1480,H6NY10135,"ITKIS, MIKHAIL",C,3,NPA,2100.0,0.0,321.68,0.0,0.0,1778.32,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,10.0,,,,,,0.0,0.0,07/07/2016,0.0,0.0,2016,H
1481,H6NY11190,"GENTILE, VINCENT",O,1,DEM,249243.5,0.0,249243.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196393.5,NY,11.0,,,,,,52775.0,75.0,01/27/2016,200.0,0.0,2016,H
1482,H6NY11216,"REICHARD, RICHARD",C,1,DEM,32149.08,0.0,31961.94,0.0,0.0,187.14,0.0,0.0,0.0,0.0,0.0,0.0,25799.08,NY,11.0,,,,,,6350.0,0.0,12/31/2016,0.0,1000.0,2016,H
1483,H8NY13069,"RECCHIA, DOMENIC M JR",C,1,DEM,17203.33,0.0,25914.66,0.0,10008.66,1297.33,0.0,0.0,0.0,0.0,0.0,0.0,328.0,NY,11.0,,,,,,0.0,0.0,01/31/2016,78.0,0.0,2016,H
1484,H0NY13074,"GRIMM, MICHAEL",C,2,REP,31588.49,0.0,37630.51,0.0,58568.18,52526.16,0.0,0.0,0.0,0.0,0.0,421788.41,0.0,NY,11.0,,,,,,0.0,0.0,12/31/2016,225.0,0.0,2016,H
1485,H6NY11174,"DONOVAN, DAN",I,2,REP,1993452.67,75494.5,1807089.33,0.0,0.0,186363.34,0.0,0.0,0.0,0.0,0.0,0.0,1096196.3,NY,11.0,,,,,,799883.19,5000.0,12/31/2016,17125.0,5000.0,2016,H
1487,H2NY14037,"MALONEY, CAROLYN B.",I,1,DEM,1690309.28,0.0,1709742.28,0.0,476951.06,457518.06,0.0,0.0,0.0,0.0,0.0,0.0,891989.28,NY,12.0,,,,,,798320.0,0.0,12/31/2016,900.0,0.0,2016,H
1489,H6NY12131,"LINDNER, PETE",C,1,DEM,6996.01,0.0,18634.21,0.0,0.0,-13884.02,0.0,4000.0,0.0,0.0,0.0,6600.0,2600.0,NY,12.0,,,,,,0.0,0.0,10/18/2016,0.0,0.0,2016,H
1490,H2NY13096,"ESPAILLAT, ADRIANO",O,1,DEM,862663.79,0.0,848411.33,0.0,13920.79,28173.25,0.0,0.0,0.0,0.0,0.0,88086.6,656429.01,NY,13.0,,,,,,200535.0,0.0,12/31/2016,45390.0,0.0,2016,H
1491,H2NY15109,"WILLIAMS, CLYDE EDWARD JR",O,1,DEM,527951.27,0.0,527951.27,0.0,0.0,0.0,9025.0,0.0,0.0,0.0,0.0,0.0,514226.27,NY,13.0,,,,,,4700.0,0.0,10/19/2016,56600.0,0.0,2016,H
1492,H4NY15071,"POWELL, ADAM CLAYTON IV",O,1,DEM,172865.78,0.0,219777.23,0.0,21347.9,0.0,0.0,0.0,0.0,0.0,0.0,22389.4,167174.18,NY,13.0,,,,,,5500.0,0.0,12/31/2016,3600.0,0.0,2016,H
1494,H6NY13097,"GALLAGHER, MICHAEL",O,1,DEM,94776.28,0.0,89953.01,0.0,0.0,4823.27,5400.0,41012.19,0.0,0.0,0.0,41012.19,48364.09,NY,13.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1495,H6NY13105,"WRIGHT, KEITH L T",O,1,DEM,942504.16,0.0,923258.43,0.0,0.0,19245.73,0.0,0.0,0.0,0.0,0.0,202337.72,830542.88,NY,13.0,,,,,,112650.0,0.0,12/31/2016,12095.0,450.0,2016,H
1496,H6NY13113,"COOK, SUZAN JOHNSON",O,1,DEM,315943.05,0.0,315943.05,0.0,0.0,0.0,1635.6,58968.0,0.0,663.49,0.0,0.0,254672.88,NY,13.0,,,,,,0.0,0.0,09/30/2016,6450.0,0.0,2016,H
1497,H6NY13121,"PERKINS, BILL",O,1,DEM,20796.88,0.0,20796.88,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,15546.88,NY,13.0,,,,,,250.0,0.0,09/27/2016,5001.39,0.0,2016,H
1498,H6NY13162,"LINARES, GUILLERMO",O,1,DEM,72679.2,0.0,78313.34,0.0,0.0,-5634.14,0.0,0.0,0.0,0.0,0.0,14720.79,72679.2,NY,13.0,,,,,,0.0,0.0,11/28/2016,0.0,0.0,2016,H
1499,H6NY19029,"RANGEL, CHARLES B",I,1,DEM,255291.5,0.0,201717.6,0.0,3827.0,57400.9,0.0,0.0,0.0,25000.0,0.0,110833.9,194266.5,NY,13.0,,,,,,39450.0,9000.0,12/31/2016,8466.94,0.0,2016,H
1500,H6NY13170,"FENSTERMAKER, SCOTT LLOYD MR.",O,3,,28220.0,0.0,14082.5,0.0,3712.09,6515.77,0.0,24040.0,0.0,0.0,0.0,12000.0,4180.0,NY,13.0,,,,,,0.0,0.0,09/30/2016,0.0,0.0,2016,H
1501,H8NY07046,"CROWLEY, JOSEPH",I,1,DEM,3023443.91,613872.71,3135513.46,0.0,1233425.45,1121355.9,0.0,0.0,0.0,0.0,0.0,0.0,722336.83,NY,14.0,,,,,,1650758.09,0.0,12/31/2016,8535.0,4325.0,2016,H
1502,H6NY14244,"SPOTORNO, FRANK",C,2,REP,150224.1,0.0,96104.15,0.0,0.0,54119.71,1500.0,138500.0,0.0,0.0,0.0,138500.0,9550.0,NY,14.0,,,,,,0.0,150.0,12/31/2016,0.0,0.0,2016,H
1503,H0NY18065,"SERRANO, JOSE E.",I,1,DEM,276468.99,0.0,276835.84,0.0,43001.87,42635.02,0.0,0.0,0.0,0.0,0.0,0.0,73268.99,NY,15.0,,,,,,203200.0,0.0,12/31/2016,0.0,0.0,2016,H
1504,H0NY15111,"FAULKNER , MICHEL",C,2,REP,0.0,0.0,0.0,0.0,232.13,232.13,0.0,0.0,0.0,0.0,0.0,10900.0,0.0,NY,15.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1505,H6NY16132,"LAWRENCE, DERICKSON K",C,1,DEM,49221.21,0.0,39151.3,0.0,7997.0,4882.66,32616.09,14000.0,0.0,0.0,0.0,0.0,2605.12,NY,16.0,,,,,,0.0,0.0,10/19/2016,0.0,0.0,2016,H
1506,H8NY19058,"ENGEL, ELIOT L. REP.",I,1,DEM,1650684.82,0.0,1223216.42,0.0,273986.6,701455.0,0.0,0.0,0.0,0.0,0.0,0.0,1145912.27,NY,16.0,,,,,,504507.55,0.0,12/31/2016,1000.0,0.0,2016,H
1507,H8NY20056,"LOWEY, NITA M",I,1,DEM,1711257.5,0.0,1260912.01,0.0,219372.22,669717.71,0.0,0.0,0.0,0.0,0.0,0.0,1238201.84,NY,17.0,,,,,,471950.0,0.0,12/31/2016,5000.0,0.0,2016,H
1508,H4NY17135,"DAY, CHRIS",C,2,REP,6575.8,5535.66,15756.02,5535.66,9180.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,NY,17.0,,,,,,0.0,0.0,06/30/2016,0.0,0.0,2016,H
1509,H2NY22139,"MALONEY, SEAN PATRICK",I,1,DEM,3612704.66,23242.27,1974901.69,25000.0,105742.61,1743545.58,0.0,0.0,0.0,0.0,0.0,903.66,2417334.68,NY,18.0,,,,,,1134498.31,6776.58,12/31/2016,13108.67,3500.0,2016,H
1510,H6NY18229,"HIRD, DIANA",C,1,DEM,26905.84,0.0,26905.84,0.0,0.0,0.0,0.0,10000.0,0.0,9531.01,0.0,0.0,9405.84,NY,18.0,,,,,,0.0,0.0,06/30/2016,0.0,0.0,2016,H
1511,H0NY19139,"HAYWORTH, NAN",C,2,REP,20981.07,0.0,140191.63,0.0,119210.56,0.0,0.0,0.0,0.0,85255.65,0.0,0.0,100.0,NY,18.0,,,,,,0.0,0.0,07/15/2016,0.0,0.0,2016,H
1512,H6NY18161,"BROWN, SAKIMA",C,2,REP,140501.73,0.0,122101.77,0.0,0.0,18399.96,1584.72,1000.0,0.0,1000.0,0.0,0.0,137622.24,NY,18.0,,,,,,0.0,0.0,12/31/2016,1135.0,0.0,2016,H
1513,H6NY18179,"CASTRICONE, DAN",C,2,REP,23635.0,0.0,20789.43,0.0,0.0,2845.57,25.0,12500.0,0.0,0.0,0.0,29793.41,11110.0,NY,18.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1514,H6NY18187,"SPAMPINATO, FRANCIS CESIDIO",C,2,REP,73700.0,0.0,37751.38,0.0,0.0,431.68,0.0,73000.0,0.0,0.0,0.0,0.0,700.0,NY,18.0,,,,,,0.0,0.0,09/30/2016,0.0,0.0,2016,H
1515,H6NY18195,"DEL VECCHIO, KENNETH",C,2,REP,64506.68,0.0,64506.68,0.0,0.0,0.0,1691.68,46750.0,0.0,0.0,0.0,0.0,16065.0,NY,18.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1516,H6NY18203,"OLIVA JR, PHIL",C,2,REP,224658.09,0.0,224130.92,0.0,0.0,527.17,0.0,0.0,0.0,0.0,0.0,2700.0,207337.06,NY,18.0,,,,,,17320.0,0.0,12/31/2016,0.0,0.0,2016,H
1517,H6NY18211,"LANGE, JOHN RICHARD",C,2,REP,39439.76,0.0,39439.76,0.0,0.0,0.0,1930.53,0.0,0.0,0.0,0.0,0.0,36959.06,NY,18.0,,,,,,550.0,0.0,04/30/2016,0.0,0.0,2016,H
1518,H4NY18109,"SMITH, SCOTT A",C,3,NNE,0.0,0.0,0.0,0.0,161.0,161.0,0.0,0.0,0.0,0.0,0.0,6600.0,0.0,NY,18.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1519,H4NY19115,"ELDRIDGE, SEAN",C,1,DEM,8290.64,0.0,30465.83,0.0,64559.23,42384.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,19.0,,,,,,0.0,0.0,12/31/2016,2502.1,0.0,2016,H
1520,H6NY19235,"YANDIK, WILL",O,1,DEM,435446.55,0.0,435446.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431376.61,NY,19.0,,,,,,1000.0,0.0,08/26/2016,31880.0,0.0,2016,H
1521,H6NY19243,"TEACHOUT, ZEPHYR",O,1,DEM,5066156.72,9968.67,5031761.19,0.0,0.0,34395.53,0.0,0.0,0.0,0.0,0.0,0.0,4673321.91,NY,19.0,,,,,,370566.5,10594.64,12/31/2016,52735.03,0.0,2016,H
1522,H0NY20095,"GIBSON, CHRISTOPHER P",I,2,REP,15.0,0.0,203847.01,0.0,207332.01,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,NY,19.0,,,,,,0.0,0.0,12/31/2016,15.0,3000.0,2016,H
1523,H6NY19169,"FASO, JOHN J. MR.",O,2,REP,3025560.29,63522.44,2922131.3,0.0,0.0,103428.99,5.0,0.0,0.0,0.0,0.0,0.0,2437338.64,NY,19.0,,,,,,496156.06,22388.2,12/31/2016,12185.0,0.0,2016,H
1524,H6NY19193,"HEANEY, ANDREW",O,2,REP,1990055.72,0.0,1989230.92,0.0,0.0,824.8,132006.0,474213.0,0.0,0.0,0.0,290323.65,1378378.24,NY,19.0,,,,,,3295.0,0.0,12/31/2016,154431.44,0.0,2016,H
1525,H6NY19219,"LOPEZ, PETER D",O,2,REP,53195.0,0.0,36052.55,0.0,0.0,17142.45,0.0,0.0,0.0,0.0,0.0,0.0,53095.0,NY,19.0,,,,,,100.0,0.0,12/31/2016,18700.0,0.0,2016,H
1526,H6NY19227,"BISHOP, BOB",O,2,REP,36240.0,0.0,36240.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,50642.23,36190.0,NY,19.0,,,,,,0.0,0.0,12/31/2016,500.0,0.0,2016,H
1528,H0NY20079,"MURPHY, SCOTT M",,1,DEM,17.83,0.0,1675.0,0.0,22670.39,21013.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,20.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1529,H8NY20080,"FEINER, PAUL J",C,1,DEM,14.5,0.0,0.0,0.0,40911.69,40926.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,20.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1530,H8NY21203,"TONKO, PAUL DAVID",I,1,DEM,1155680.62,0.0,1020207.57,35714.29,456698.26,592171.31,0.0,0.0,0.0,0.0,0.0,0.0,444915.45,NY,20.0,,,,,,706291.44,0.0,12/31/2016,768.56,0.0,2016,H
1531,H4NY20121,"FISCHER, JAMES M",C,2,REP,20800.0,0.0,17451.39,0.0,-7427.94,-4505.49,12700.0,8000.0,0.0,0.0,0.0,28000.0,100.0,NY,20.0,,,,,,0.0,0.0,06/24/2016,0.0,0.0,2016,H
1532,H0NY23081,"OWENS, WILLIAM",C,1,DEM,0.0,0.0,43260.42,3500.0,102740.49,59480.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,21.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1533,H6NY21132,"DERRICK, WILLIAM MIKE",C,1,DEM,1243257.67,0.0,1235847.75,0.0,0.0,7409.92,0.0,0.0,0.0,0.0,0.0,0.0,1067143.98,NY,21.0,,,,,,165470.38,6992.76,12/31/2016,1850.0,950.0,2016,H
1534,H0NY23057,"DOHENY, MATTHEW A",O,2,REP,30500.0,0.0,31389.08,0.0,989.58,100.5,0.0,30500.0,0.0,0.0,0.0,3159627.89,0.0,NY,21.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1535,H4NY21079,"STEFANIK, ELISE M.",I,2,REP,3150716.49,333937.96,2631084.99,3000.0,22557.71,542189.21,0.0,0.0,0.0,0.0,0.0,0.0,1355522.9,NY,21.0,,,,,,1447544.95,5000.0,12/31/2016,11618.3,0.0,2016,H
1536,H4NY21111,"FUNICIELLO, MATTHEW J",C,3,GRE,15063.37,0.0,15013.37,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14563.37,NY,21.0,,,,,,0.0,500.0,12/31/2016,0.0,0.0,2016,H
1537,H6NY22106,"GORDON, DAVID JOSEPH",O,1,DEM,3575.0,0.0,3508.94,0.0,0.0,66.06,0.0,0.0,0.0,0.0,0.0,0.0,3575.0,NY,22.0,,,,,,0.0,0.0,03/31/2016,0.0,0.0,2016,H
1538,H6NY22130,"MYERS, KIM",O,1,DEM,1667279.6,0.0,1660309.43,5500.0,0.0,6970.17,7692.16,540000.0,0.0,0.0,0.0,490000.0,657049.07,NY,22.0,,,,,,447482.09,9369.37,12/31/2016,1735.0,0.0,2016,H
1539,H4NY22051,"TENNEY, CLAUDIA",O,2,REP,971967.05,457.95,889095.44,0.0,4544.55,87416.16,0.0,60000.0,0.0,2000.0,0.0,237640.89,586674.1,NY,22.0,,,,,,319585.0,5250.0,12/31/2016,700.0,500.0,2016,H
1540,H6NY22098,"PHILLIPS, GEORGE KARL MR",O,2,REP,253669.9,4950.0,253588.35,634.0,0.0,81.55,878.0,0.0,0.0,0.0,0.0,0.0,241684.29,NY,22.0,,,,,,6000.0,0.0,12/31/2016,35100.0,0.0,2016,H
1541,H6NY22114,"WELLS, STEVEN M",O,2,REP,849874.39,0.0,846570.99,0.0,0.0,3303.4,0.0,362500.0,0.0,0.0,0.0,417886.3,448791.4,NY,22.0,,,,,,35200.0,0.0,12/31/2016,75100.0,2500.0,2016,H
1542,H8NY24066,"HANNA, RICHARD L.",I,2,REP,346242.02,0.0,433564.58,0.0,90651.05,3328.49,0.0,0.0,0.0,194000.0,0.0,0.0,58900.64,NY,22.0,,,,,,264421.63,0.0,12/31/2016,9300.0,36500.0,2016,H
1543,H6NY22148,"BABINEC, MARTIN",O,3,IND,3015593.95,0.0,3015593.95,0.0,0.0,0.0,0.0,2990000.0,0.0,0.0,0.0,0.0,22273.57,NY,22.0,,,,,,0.0,0.0,12/31/2016,110.0,0.0,2016,H
1544,H6NY22155,"PASICK, DAVID MATTHEW",O,3,LIB,405.84,0.0,30.84,0.0,0.0,125.0,75.0,0.0,0.0,0.0,0.0,0.0,61.0,NY,22.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1546,H6NY23518,"PLUMB, JOHN",C,1,DEM,1645756.58,7903.4,1643936.99,0.0,0.0,1519.59,11472.89,0.0,0.0,0.0,0.0,0.0,1314582.96,NY,23.0,,,,,,297754.56,13142.77,12/31/2016,13719.45,0.0,2016,H
1547,H0NY23107,"HOFFMAN, DOUGLAS L. MR.",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101790.51,0.0,NY,23.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1548,H0NY29054,"REED, THOMAS W II",I,2,REP,3120505.54,4851.75,3072933.93,0.0,85884.04,133455.65,0.0,0.0,0.0,0.0,0.0,0.0,1240383.24,NY,23.0,,,,,,1847081.23,17125.0,12/31/2016,6445.0,1000.0,2016,H
1549,H2NY24036,"MCHUGH, JOHN M",,2,REP,91.11,0.0,11745.65,0.0,107589.53,95934.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,23.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1550,H6NY24169,"KINGSON, ERIC R. MR.",C,1,DEM,310230.53,0.0,309171.82,0.0,0.0,1058.71,4960.0,0.0,0.0,0.0,0.0,0.0,292733.67,NY,24.0,,,,,,8504.08,0.0,12/31/2016,6994.08,0.0,2016,H
1551,H6NY24177,"DEACON, COLLEEN",C,1,DEM,1490226.81,7984.61,1485697.6,0.0,0.0,4519.21,0.0,0.0,0.0,0.0,0.0,0.0,1130404.4,NY,24.0,,,,,,335529.44,6783.36,12/31/2016,5253.36,80.0,2016,H
1552,H6NY24185,"WILLIAMS, STEVE",C,1,DEM,329800.99,0.0,329378.81,0.0,0.0,422.18,29285.0,71000.0,0.0,0.0,0.0,74000.0,214310.0,NY,24.0,,,,,,10000.0,0.0,12/31/2016,5275.0,0.0,2016,H
1553,H6NY25125,"MAFFEI, DANIEL BENJAMIN MR.",C,1,DEM,1127.73,0.0,22418.05,0.0,21338.63,48.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,24.0,,,,,,0.0,0.0,10/18/2016,0.0,0.0,2016,H
1554,H4NY24073,"KATKO, JOHN M",I,2,REP,2703779.53,144953.18,2431861.59,830.24,13783.38,285701.32,0.0,0.0,0.0,20000.0,0.0,0.0,1131459.14,NY,24.0,,,,,,1422310.88,2000.0,12/31/2016,25725.0,1000.0,2016,H
1556,H6NY03031,"SLAUGHTER, LOUISE M",I,1,DEM,1421769.16,0.0,1614652.78,10000.0,340343.47,147459.85,2700.0,0.0,0.0,0.0,0.0,0.0,702647.89,NY,25.0,,,,,,709207.36,0.0,12/31/2016,5222.66,0.0,2016,H
1557,H4NY29098,"ASSINI, MARK W",C,2,REP,226761.99,0.0,221477.29,0.0,830.11,6114.81,0.0,0.0,0.0,0.0,0.0,0.0,226761.99,NY,25.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1558,H6NY25158,"KIRSHNER, BRANDON REID",C,3,IND,9727.16,0.0,8510.71,0.0,0.0,1216.45,3600.0,0.0,0.0,0.0,0.0,0.0,6127.16,NY,25.0,,,,,,0.0,0.0,06/30/2016,0.0,0.0,2016,H
1559,H4NY27076,"HIGGINS, BRIAN",I,1,DEM,792629.52,0.0,617043.91,118500.0,620920.27,796505.88,0.0,0.0,0.0,0.0,0.0,0.0,454781.95,NY,26.0,,,,,,336506.14,175.0,12/31/2016,0.0,0.0,2016,H
1561,H8NY27077,"REYNOLDS, THOMAS M",,2,REP,1528.84,0.0,27356.67,0.0,508769.37,482941.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,26.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1562,H2NY26171,"MADIGAN, MICHAEL H",C,3,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,26.0,,,,,,0.0,0.0,09/30/2016,0.0,0.0,2016,H
1564,H8NY26087,"BELLAVIA, DAVID GREGORY",C,2,REP,0.0,0.0,0.0,0.0,6504.7,6504.7,0.0,0.0,0.0,0.0,0.0,45000.0,0.0,NY,27.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1565,H8NY29032,"COLLINS, CHRISTOPHER C",I,2,REP,1173542.34,5120.73,1085159.37,0.0,610793.8,699176.77,0.0,0.0,0.0,500000.0,0.0,0.0,386260.11,NY,27.0,,,,,,770455.0,5025.0,12/31/2016,2700.0,0.0,2016,H
1566,H6NY29168,"MASSA, ERIC JJ",,1,DEM,0.0,0.0,210.0,0.0,60393.03,60183.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,29.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1567,H6NY36015,"LAFALCE, JOHN J",C,1,DEM,14898.01,0.0,69212.0,0.0,255214.94,200900.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,29.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1568,H4NY29106,"KOLB, BRIAN M",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,NY,29.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1569,H2OH02093,"KUNDRATA, FREDERICK LOUIS III",C,1,DEM,23904.25,0.0,30413.89,0.0,7293.87,784.23,23789.25,0.0,0.0,0.0,0.0,237687.81,115.0,OH,1.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1570,H6OH01096,"YOUNG, MICHELE LORI",C,1,DEM,247599.48,0.0,246494.17,0.0,0.0,1105.31,37987.48,87381.78,0.0,0.0,0.0,87381.78,102945.22,OH,1.0,,,,,,19250.0,0.0,12/31/2016,0.0,1750.0,2016,H
1571,H8OH01043,"CHABOT, STEVE",I,2,REP,1017388.98,0.0,694473.37,0.0,640532.2,963447.81,0.0,0.0,0.0,0.0,0.0,0.0,543733.98,OH,1.0,,,,,,473655.0,0.0,12/31/2016,0.0,5000.0,2016,H
1572,H4OH02131,"RICHARDS, RONNY HARRISON",C,1,DEM,7220.0,0.0,8953.4,0.0,-156.9,-4842.99,0.0,0.0,0.0,0.0,0.0,0.0,7220.0,OH,2.0,,,,,,0.0,0.0,06/30/2016,6100.0,0.0,2016,H
1573,H4OH02156,"TYSZKIEWICZ, MAREK",C,1,DEM,0.0,0.0,317.09,0.0,317.09,0.0,0.0,0.0,0.0,0.0,0.0,78001.98,0.0,OH,2.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1574,H2OH02085,"WENSTRUP, BRAD DR.",I,2,REP,1145267.64,25084.73,844399.79,0.0,267245.85,568113.7,0.0,0.0,0.0,0.0,0.0,68544.9,718162.55,OH,2.0,,,,,,401875.0,0.0,12/31/2016,8245.0,1959.84,2016,H
1575,H6OH02086,"SCHMIDT, JEANNETTE H",C,2,REP,1273.67,0.0,4182.3,0.0,2913.52,4.89,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,OH,2.0,,,,,,0.0,0.0,07/11/2016,0.0,0.0,2016,H
1576,H6OH02102,"BRINKMAN, THOMAS E",C,2,REP,4859.07,0.0,0.0,0.0,567.75,5426.82,0.0,0.0,0.0,0.0,0.0,74370.0,9.07,OH,2.0,,,,,,4850.0,0.0,12/31/2016,0.0,0.0,2016,H
1577,H2OH03125,"BEATTY, JOYCE",I,1,DEM,1184049.64,0.0,681184.44,0.0,358727.46,861592.66,0.0,0.0,0.0,0.0,0.0,27500.0,315238.86,OH,3.0,,,,,,850822.0,2500.0,12/31/2016,0.0,2500.0,2016,H
1578,H8OH02041,"SANDERS, CHARLES W",C,1,DEM,7327.09,0.0,7327.09,0.0,58.0,58.0,7327.09,0.0,0.0,0.0,0.0,0.0,0.0,OH,3.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1579,H2OH03141,"LONG, CHRIS",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,3.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1580,H4OH03089,"VENNON, ERIC T",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,3.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1581,H4OH04046,"GARRETT, JANET PATRICIA MRS.",C,1,DEM,90513.09,0.0,81874.2,500.0,629.22,9268.11,2245.42,0.0,0.0,0.0,0.0,0.0,71693.28,OH,4.0,,,,,,10793.48,2500.0,12/31/2016,0.0,0.0,2016,H
1582,H2OH04032,"OXLEY, MICHAEL G",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,4.0,,,,,,0.0,0.0,09/30/2016,0.0,0.0,2016,H
1583,H6OH04082,"JORDAN, JAMES D.",I,2,REP,733416.16,0.0,422966.51,35000.0,1003238.06,1313687.71,0.0,0.0,0.0,0.0,0.0,0.0,370033.49,OH,4.0,,,,,,354896.05,4000.0,12/31/2016,50.0,1000.0,2016,H
1584,H8OH05036,"LATTA, ROBERT EDWARD MR",I,2,REP,1056036.48,0.0,760311.1,0.0,492878.98,788604.36,0.0,0.0,0.0,0.0,0.0,0.0,423626.1,OH,5.0,,,,,,631672.2,250.0,12/31/2016,250.0,1959.84,2016,H
1586,H6OH06152,"LORENTZ, MICHAEL L",C,1,DEM,11888.64,0.0,4890.34,0.0,1326.9,2571.65,0.0,0.0,0.0,0.0,0.0,0.0,10888.64,OH,6.0,,,,,,1000.0,0.0,12/31/2016,0.0,0.0,2016,H
1587,H0OH06189,"JOHNSON, BILL",I,2,REP,1700076.35,0.0,1350957.09,0.0,335963.32,685082.58,1.87,21000.0,0.0,21000.0,0.0,0.0,585355.98,OH,6.0,,,,,,1086950.0,0.0,12/31/2016,2450.0,2150.0,2016,H
1588,H2OH07167,"HEALY-ABRAMS, JOYCE",O,1,DEM,0.0,0.0,2310.22,0.0,2310.22,0.0,0.0,0.0,0.0,0.0,0.0,290500.03,0.0,OH,7.0,,,,,,0.0,0.0,12/31/2016,0.0,0.0,2016,H
1589,H6OH07127,"RICH, ROY",C,1,DEM,7728.65,0.0,9072.85,0.0,1499.97,0.0,809.44,0.0,0.0,0.0,0.0,0.0,3889.21,OH,7.0,,,,,,2450.0,580.0,12/31/2016,0.0,0.0,2016,H
1591,H0OH18077,"GIBBS, ROBERT",I,2,REP,899319.05,0.0,825887.18,0.0,867101.92,940533.79,0.0,0.0,0.0,0.0,0.0,10000.0,275096.43,OH,7.0,,,,,,624120.28,0.0,12/31/2016,0.0,0.0,2016,H
1592,H6OH07119,"ROBERTSON, TERRY",C,2,REP,2580.89,0.0,3534.01,0.0,0.0,-953.12,1085.89,200.0,0.0,0.0,0.0,4848.54,1195.0,OH,7.0,,,,,,100.0,0.0,12/31/2016,0.0,0.0,2016,H
